code_insee,nb_accidents,nb_accidents_graves,nb_accidents_mortels,gravite_moyenne,age_moyen_victimes,lat_moyenne,long_moyenne,nb_accidents_nuit,nb_accidents_pluie,nb_accidents_mouille,annee_min,annee_max,taux_accidents_graves,taux_accidents_mortels,nom_commune,nb_amenagements,longueur_totale_amenagements,longueur_moyenne_amenagement,nb_voies_principales,nb_voies_residentielles,nb_pistes_cyclables,nb_double_sens,nb_sens_unique,nb_asphalt,nb_autres_revetements,ratio_pistes_cyclables,ratio_double_sens,nb_compteurs,comptage_total_commune,comptage_moyen_commune,comptage_max_commune,nom_commune_pop,population,departement,ratio_amenagements_par_accident,longueur_amenagement_par_accident,taux_risque_par_km,taux_risque_par_habitant,taux_risque_grave_par_habitant,densite_pop_amenagement,risque_eleve,categorie_risque,est_paris
77051,1,0,0,4.0,22.0,,,0,0,0,2019.0,2019.0,0.0,0.0,Bray-sur-Seine,7.0,1123.0,160.42857142857142,1.0,4.0,0.0,2.0,3.0,4.0,3.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,Bray-sur-Seine,2356,77,7.0,1123.0,0.8904719501335708,4.244482173174872,0.0,2097.951914514693,0,Très faible,0
77053,3,0,0,3.6666666666666665,26.0,16.234566666666666,0.8690233333333334,0,0,0,2005.0,2015.0,0.0,0.0,Brie-Comte-Robert,143.0,27352.0,191.27272727272728,10.0,67.0,19.0,67.0,28.0,66.0,77.0,0.13286713286713286,0.46853146853146854,0.0,0.0,0.0,0.0,Brie-Comte-Robert,19213,77,47.666666666666664,9117.333333333334,0.10968119333138344,1.561442773122365,0.0,702.4349224919567,0,Faible,0
77054,1,0,0,3.0,9.0,0.0,0.0,0,0,0,2005.0,2005.0,0.0,0.0,La Brosse-Montceaux,3.0,213.0,71.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,La Brosse-Montceaux,730,77,3.0,213.0,4.694835680751174,13.698630136986301,0.0,3427.230046948357,0,Très faible,0
77055,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Brou-sur-Chantereine,50.0,8151.0,163.02,1.0,29.0,5.0,22.0,14.0,8.0,42.0,0.1,0.44,0.0,0.0,0.0,0.0,Brou-sur-Chantereine,4992,77,50.0,8151.0,0.0,0.0,0.0,612.4401913875598,0,Très faible,0
77058,10,1,0,3.4,40.3,32.56048888888889,1.8134755555555557,1,2,3,2005.0,2019.0,0.1,0.0,Bussy-Saint-Georges,237.0,35627.0,150.32489451476792,24.0,25.0,87.0,47.0,33.0,122.0,115.0,0.3670886075949367,0.19831223628691982,0.0,0.0,0.0,0.0,Bussy-Saint-Georges,26571,77,23.7,3562.7,0.2806859965756308,3.763501561853148,0.3763501561853148,745.8107615011087,1,Modéré,0
77059,2,0,0,3.5,29.5,24.42494,1.337785,0,0,0,2009.0,2016.0,0.0,0.0,Bussy-Saint-Martin,65.0,7670.0,118.0,9.0,14.0,7.0,28.0,4.0,26.0,39.0,0.1076923076923077,0.4307692307692308,0.0,0.0,0.0,0.0,Bussy-Saint-Martin,702,77,32.5,3835.0,0.2607561929595828,28.490028490028493,0.0,91.52542372881356,0,Faible,0
77060,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Buthiers,20.0,4342.0,217.1,1.0,1.0,2.0,14.0,1.0,19.0,1.0,0.1,0.7,0.0,0.0,0.0,0.0,Buthiers,749,77,20.0,4342.0,0.0,0.0,0.0,172.50115154306772,0,Très faible,0
77061,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Cannes-Écluse,8.0,3556.0,444.5,3.0,1.0,1.0,3.0,1.0,3.0,5.0,0.125,0.375,0.0,0.0,0.0,0.0,Cannes-Écluse,2659,77,8.0,3556.0,0.0,0.0,0.0,747.7502812148481,0,Très faible,0
77062,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Carnetin,10.0,5791.0,579.1,2.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.3,0.0,0.0,0.0,0.0,Carnetin,456,77,10.0,5791.0,0.0,0.0,0.0,78.742876877914,0,Très faible,0
77063,3,3,0,2.0,35.666666666666664,48.8,2.963,2,2,2,2011.0,2022.0,1.0,0.0,La Celle-sur-Morin,17.0,2848.0,167.52941176470588,5.0,0.0,0.0,5.0,0.0,5.0,12.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,La Celle-sur-Morin,1251,77,5.666666666666667,949.3333333333334,1.053370786516854,23.980815347721823,23.980815347721823,439.2556179775281,0,Faible,0
77065,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Cély,1.0,364.0,364.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cély,1241,77,1.0,364.0,0.0,0.0,0.0,3409.3406593406594,0,Très faible,0
77067,2,0,0,3.5,21.0,24.287935,1.30452,0,0,0,2006.0,2017.0,0.0,0.0,Cesson,103.0,19558.0,189.88349514563106,12.0,28.0,21.0,34.0,12.0,88.0,15.0,0.20388349514563106,0.3300970873786408,0.0,0.0,0.0,0.0,Cesson,11140,77,51.5,9779.0,0.10225994477962982,1.7953321364452426,0.0,569.5878924225381,0,Faible,0
77068,1,0,0,4.0,29.0,,,0,0,0,2023.0,2023.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Cessoy-en-Montois,214,77,0.0,0.0,0.0,46.72897196261682,0.0,0.0,0,Très faible,0
77069,1,0,0,3.0,52.0,,,0,0,0,2019.0,2019.0,0.0,0.0,Chailly-en-Bière,54.0,11790.0,218.33333333333334,6.0,42.0,0.0,44.0,6.0,25.0,29.0,0.0,0.8148148148148148,0.0,0.0,0.0,0.0,Chailly-en-Bière,2118,77,54.0,11790.0,0.08481764206955048,4.721435316336167,0.0,179.6437659033079,0,Très faible,0
77070,1,0,0,4.0,43.0,0.0,0.0,0,0,0,2006.0,2006.0,0.0,0.0,Chailly-en-Brie,9.0,2492.0,276.8888888888889,0.0,4.0,1.0,6.0,0.0,2.0,7.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,Chailly-en-Brie,1539,77,9.0,2492.0,0.4012841091492777,6.49772579597141,0.0,617.5762439807384,0,Très faible,0
77073,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chalautre-la-Petite,2.0,88.0,44.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Chalautre-la-Petite,549,77,2.0,88.0,0.0,0.0,0.0,6238.636363636364,0,Très faible,0
77075,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chalifert,1.0,121.0,121.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chalifert,1482,77,1.0,121.0,0.0,0.0,0.0,12247.933884297521,0,Très faible,0
77076,1,0,0,4.0,12.0,0.0,0.0,0,0,0,2009.0,2009.0,0.0,0.0,Chalmaison,1.0,217.0,217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chalmaison,753,77,1.0,217.0,4.6082949308755765,13.280212483399733,0.0,3470.0460829493086,0,Très faible,0
77077,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chambry,4.0,485.0,121.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Chambry,1038,77,4.0,485.0,0.0,0.0,0.0,2140.2061855670104,0,Très faible,0
77078,2,0,0,4.0,15.5,0.0,0.0,0,0,0,2005.0,2020.0,0.0,0.0,Chamigny,3.0,2997.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Chamigny,1378,77,1.5,1498.5,0.6673340006673341,14.513788098693759,0.0,459.79312645979314,0,Faible,0
77079,1,0,0,3.0,75.0,0.0,0.0,0,0,0,2013.0,2013.0,0.0,0.0,Champagne-sur-Seine,27.0,3889.0,144.03703703703704,2.0,10.0,2.0,16.0,8.0,3.0,24.0,0.07407407407407407,0.5925925925925926,0.0,0.0,0.0,0.0,Champagne-sur-Seine,6356,77,27.0,3889.0,0.2571355104139882,1.5733165512901197,0.0,1634.353304191309,0,Très faible,0
77082,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Champeaux,1.0,62.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Champeaux,810,77,1.0,62.0,0.0,0.0,0.0,13064.516129032258,0,Très faible,0
77083,20,1,0,3.35,30.25,15.425136842105264,0.8191842105263158,7,0,3,2005.0,2019.0,0.05,0.0,Champs-sur-Marne,212.0,25196.0,118.84905660377359,16.0,19.0,53.0,32.0,31.0,94.0,118.0,0.25,0.1509433962264151,0.0,0.0,0.0,0.0,Champs-sur-Marne,25695,77,10.6,1259.8,0.7937767899666613,7.783615489394824,0.3891807744697412,1019.8047309096681,1,Modéré,0
77084,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Changis-sur-Marne,30.0,3173.0,105.76666666666667,18.0,11.0,1.0,19.0,11.0,11.0,19.0,0.03333333333333333,0.6333333333333333,0.0,0.0,0.0,0.0,Changis-sur-Marne,1386,77,30.0,3173.0,0.0,0.0,0.0,436.8105893476205,0,Très faible,0
77085,1,1,0,2.0,44.0,0.0,0.0,1,0,0,2010.0,2010.0,1.0,0.0,Chanteloup-en-Brie,22.0,6074.0,276.09090909090907,3.0,4.0,11.0,10.0,0.0,17.0,5.0,0.5,0.45454545454545453,0.0,0.0,0.0,0.0,Chanteloup-en-Brie,4171,77,22.0,6074.0,0.16463615409944024,2.397506593143131,2.397506593143131,686.6973987487653,0,Très faible,0
77086,1,0,0,3.0,14.0,0.0,0.0,0,0,0,2011.0,2011.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,La Chapelle-Gauthier,1420,77,0.0,0.0,0.0,7.042253521126761,0.0,0.0,0,Très faible,0
77088,2,0,0,3.0,23.0,48.54,2.941,1,0,1,2014.0,2019.0,0.0,0.0,La Chapelle-la-Reine,14.0,909.0,64.92857142857143,11.0,3.0,0.0,14.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,La Chapelle-la-Reine,2301,77,7.0,454.5,2.2002200220022003,8.69187309865276,0.0,2531.3531353135313,0,Faible,0
77089,1,0,0,3.0,58.0,48.4979,2.94586,1,0,0,2016.0,2016.0,0.0,0.0,La Chapelle-Rablais,1.0,273.0,273.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,La Chapelle-Rablais,899,77,1.0,273.0,3.663003663003663,11.123470522803114,0.0,3293.040293040293,0,Très faible,0
77091,2,0,0,3.0,44.0,48.745,2.838,0,0,0,2010.0,2020.0,0.0,0.0,Les Chapelles-Bourbon,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Les Chapelles-Bourbon,469,77,0.5,1.0,1000.0,42.643923240938165,0.0,234500.0,0,Faible,0
77095,1,0,0,4.0,18.0,,,0,0,0,2022.0,2022.0,0.0,0.0,Charny,2.0,2060.0,1030.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Charny,1575,77,2.0,2060.0,0.4854368932038835,6.349206349206349,0.0,764.5631067961165,0,Très faible,0
77096,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chartrettes,45.0,4419.0,98.2,27.0,5.0,0.0,32.0,7.0,32.0,13.0,0.0,0.7111111111111111,0.0,0.0,0.0,0.0,Chartrettes,2543,77,45.0,4419.0,0.0,0.0,0.0,575.469563249604,0,Très faible,0
77098,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Châteaubleau,2.0,424.0,212.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,Châteaubleau,361,77,2.0,424.0,0.0,0.0,0.0,851.4150943396227,0,Très faible,0
77099,2,0,0,3.0,53.0,2e-05,0.0,1,1,1,2009.0,2010.0,0.0,0.0,Château-Landon,21.0,5114.0,243.52380952380952,3.0,1.0,1.0,3.0,2.0,5.0,16.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,Château-Landon,3085,77,10.5,2557.0,0.3910833007430583,6.482982171799027,0.0,603.2459913961674,0,Faible,0
77100,3,0,0,3.0,63.666666666666664,16.16835,0.9424,1,0,0,2009.0,2016.0,0.0,0.0,Le Châtelet-en-Brie,69.0,7331.0,106.2463768115942,5.0,57.0,0.0,63.0,2.0,69.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,Le Châtelet-en-Brie,4258,77,23.0,2443.6666666666665,0.40922111580957576,7.045561296383278,0.0,580.8211703723912,0,Faible,0
77101,2,0,0,3.5,54.0,,,0,0,0,2020.0,2020.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Châtenay-sur-Seine,1054,77,0.0,0.0,0.0,18.975332068311197,0.0,0.0,0,Faible,0
77102,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Châtenoy,9.0,1811.0,201.22222222222223,2.0,4.0,0.0,8.0,1.0,0.0,9.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,Châtenoy,159,77,9.0,1811.0,0.0,0.0,0.0,87.79679734953065,0,Très faible,0
77103,1,0,0,4.0,58.0,,,0,0,0,2021.0,2021.0,0.0,0.0,Châtillon-la-Borde,2.0,2148.0,1074.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Châtillon-la-Borde,222,77,2.0,2148.0,0.46554934823091243,45.04504504504504,0.0,103.35195530726256,0,Très faible,0
77104,2,0,0,3.5,60.5,0.0,0.0,1,1,0,2011.0,2020.0,0.0,0.0,Châtres,3.0,503.0,167.66666666666666,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Châtres,711,77,1.5,251.5,3.9761431411530817,28.129395218002813,0.0,1413.5188866799206,0,Faible,0
77106,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chauffry,1.0,295.0,295.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Chauffry,1014,77,1.0,295.0,0.0,0.0,0.0,3437.2881355932204,0,Très faible,0
77107,2,1,0,2.5,30.5,0.0,0.0,2,0,0,2009.0,2011.0,0.5,0.0,Chaumes-en-Brie,10.0,1162.0,116.2,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.1,0.0,0.0,0.0,0.0,Chaumes-en-Brie,3401,77,5.0,581.0,1.721170395869191,5.8806233460746835,2.9403116730373418,2926.8502581755597,0,Faible,0
77108,28,1,1,3.25,40.964285714285715,19.202328571428573,1.0177785714285714,4,4,6,2005.0,2016.0,0.03571428571428571,0.03571428571428571,Chelles,540.0,72405.0,134.08333333333334,100.0,210.0,89.0,148.0,217.0,383.0,157.0,0.1648148148148148,0.2740740740740741,0.0,0.0,0.0,0.0,Chelles,54309,77,19.285714285714285,2585.8928571428573,0.38671362474967197,5.155683220092434,0.18413154357472977,750.0725088046405,1,Élevé,0
77110,2,0,0,3.5,62.0,,,0,0,0,2020.0,2020.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chenou,301,77,0.0,0.0,0.0,66.44518272425249,0.0,0.0,0,Faible,0
77111,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chessy,139.0,18998.0,136.67625899280574,0.0,13.0,44.0,18.0,26.0,50.0,89.0,0.31654676258992803,0.12949640287769784,0.0,0.0,0.0,0.0,Chessy,6875,77,139.0,18998.0,0.0,0.0,0.0,361.88019791557,0,Très faible,0
77113,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Chevru,1.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chevru,1047,77,1.0,431.0,0.0,0.0,0.0,2429.2343387470996,0,Très faible,0
77114,3,2,0,2.3333333333333335,63.0,32.48966333333333,1.7966033333333336,0,0,1,2010.0,2017.0,0.6666666666666666,0.0,Chevry-Cossigny,99.0,10231.0,103.34343434343434,2.0,15.0,4.0,11.0,11.0,29.0,70.0,0.04040404040404041,0.1111111111111111,0.0,0.0,0.0,0.0,Chevry-Cossigny,3904,77,33.0,3410.3333333333335,0.2932264685758968,7.684426229508197,5.122950819672131,381.58537777343366,0,Faible,0
77115,1,1,0,2.0,48.0,48.244,2.981,1,0,0,2014.0,2014.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Chevry-en-Sereine,505,77,0.0,0.0,0.0,19.801980198019802,19.801980198019802,0.0,0,Très faible,0
77116,1,0,0,3.0,73.0,48.74004,3.22504,0,0,0,2016.0,2016.0,0.0,0.0,Choisy-en-Brie,9.0,562.0,62.44444444444444,0.0,5.0,0.0,5.0,4.0,6.0,3.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,Choisy-en-Brie,1308,77,9.0,562.0,1.779359430604982,7.6452599388379205,0.0,2327.4021352313166,0,Très faible,0
77118,4,0,0,3.75,41.25,24.473277500000002,1.33963,0,0,1,2005.0,2018.0,0.0,0.0,Claye-Souilly,74.0,13748.0,185.78378378378378,7.0,12.0,16.0,16.0,21.0,23.0,51.0,0.21621621621621623,0.21621621621621623,0.0,0.0,0.0,0.0,Claye-Souilly,12282,77,18.5,3437.0,0.2909514111143439,3.2567985670086306,0.0,893.366307826593,0,Faible,0
77121,3,0,0,3.6666666666666665,16.0,16.279086666666668,0.8870566666666666,1,0,0,2007.0,2011.0,0.0,0.0,Collégien,68.0,10970.0,161.3235294117647,8.0,2.0,6.0,19.0,11.0,33.0,35.0,0.08823529411764706,0.27941176470588236,0.0,0.0,0.0,0.0,Collégien,3334,77,22.666666666666668,3656.6666666666665,0.27347310847766637,8.998200359928015,0.0,303.9197812215132,0,Faible,0
77122,10,1,1,3.2,32.6,5.406557777777778,0.2848422222222222,1,2,0,2006.0,2022.0,0.1,0.1,Combs-la-Ville,263.0,30091.0,114.41444866920152,26.0,111.0,7.0,129.0,25.0,239.0,24.0,0.026615969581749048,0.49049429657794674,0.0,0.0,0.0,0.0,Combs-la-Ville,22240,77,26.3,3009.1,0.33232527998404837,4.496402877697842,0.4496402877697842,739.0914226845235,1,Modéré,0
77123,1,0,0,3.0,26.0,0.0,0.0,0,0,0,2009.0,2009.0,0.0,0.0,Compans,38.0,6311.0,166.07894736842104,1.0,22.0,4.0,28.0,2.0,16.0,22.0,0.10526315789473684,0.7368421052631579,0.0,0.0,0.0,0.0,Compans,820,77,38.0,6311.0,0.1584534938995405,12.195121951219512,0.0,129.9318649976232,0,Très faible,0
77124,1,0,0,4.0,16.0,0.0,0.0,0,0,0,2015.0,2015.0,0.0,0.0,Conches-sur-Gondoire,10.0,2545.0,254.5,0.0,0.0,3.0,7.0,0.0,9.0,1.0,0.3,0.7,0.0,0.0,0.0,0.0,Conches-sur-Gondoire,1742,77,10.0,2545.0,0.39292730844793716,5.7405281285878305,0.0,684.4793713163065,0,Très faible,0
77125,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Condé-Sainte-Libiaire,6.0,1435.0,239.16666666666666,0.0,3.0,0.0,3.0,1.0,2.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,Condé-Sainte-Libiaire,1438,77,6.0,1435.0,0.0,0.0,0.0,1002.0905923344948,0,Très faible,0
77126,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Congis-sur-Thérouanne,3.0,1454.0,484.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Congis-sur-Thérouanne,1772,77,3.0,1454.0,0.0,0.0,0.0,1218.707015130674,0,Très faible,0
77127,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Coubert,3.0,701.0,233.66666666666666,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Coubert,1879,77,3.0,701.0,0.0,0.0,0.0,2680.456490727532,0,Très faible,0
77128,1,1,0,2.0,66.0,0.0,0.0,0,0,0,2012.0,2012.0,1.0,0.0,Couilly-Pont-aux-Dames,4.0,513.0,128.25,0.0,2.0,1.0,1.0,2.0,3.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,Couilly-Pont-aux-Dames,2100,77,4.0,513.0,1.949317738791423,4.761904761904762,4.761904761904762,4093.5672514619882,0,Très faible,0
77130,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Coulommes,4.0,1056.0,264.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,Coulommes,532,77,4.0,1056.0,0.0,0.0,0.0,503.78787878787875,0,Très faible,0
77131,14,2,2,3.357142857142857,27.214285714285715,10.458487142857141,0.660965,2,3,4,2005.0,2013.0,0.14285714285714285,0.14285714285714285,Coulommiers,62.0,5537.0,89.30645161290323,4.0,3.0,17.0,11.0,6.0,30.0,32.0,0.27419354838709675,0.1774193548387097,0.0,0.0,0.0,0.0,Coulommiers,15250,77,4.428571428571429,395.5,2.5284450063211126,9.180327868852459,1.3114754098360657,2754.1990247426406,1,Modéré,0
77132,1,0,0,4.0,61.0,48.88094,2.78264,0,0,0,2015.0,2015.0,0.0,0.0,Coupvray,71.0,10539.0,148.43661971830986,5.0,3.0,22.0,11.0,12.0,20.0,51.0,0.30985915492957744,0.15492957746478872,0.0,0.0,0.0,0.0,Coupvray,2949,77,71.0,10539.0,0.09488566277635449,3.3909799932180404,0.0,279.8178195274694,0,Très faible,0
77135,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Courpalay,24.0,1803.0,75.125,0.0,7.0,8.0,8.0,8.0,0.0,24.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,Courpalay,1385,77,24.0,1803.0,0.0,0.0,0.0,768.1641708264004,0,Très faible,0
77138,1,0,0,3.0,66.0,,,0,0,0,2020.0,2020.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Courtomer,554,77,0.0,0.0,0.0,18.050541516245488,0.0,0.0,0,Très faible,0
77139,1,1,0,2.0,58.0,0.0,0.0,0,0,0,2011.0,2011.0,1.0,0.0,Courtry,13.0,4565.0,351.15384615384613,1.0,1.0,1.0,2.0,1.0,2.0,11.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,Courtry,6885,77,13.0,4565.0,0.21905805038335158,1.4524328249818446,1.4524328249818446,1508.2146768893756,0,Très faible,0
77141,1,0,0,4.0,71.0,,,0,0,0,2020.0,2020.0,0.0,0.0,Coutevroult,8.0,939.0,117.375,0.0,4.0,0.0,3.0,2.0,2.0,6.0,0.0,0.375,0.0,0.0,0.0,0.0,Coutevroult,1194,77,8.0,939.0,1.0649627263045793,8.375209380234505,0.0,1271.5654952076677,0,Très faible,0
77142,7,0,0,3.2857142857142856,48.857142857142854,19.5458,1.1612,1,0,0,2006.0,2022.0,0.0,0.0,Crécy-la-Chapelle,9.0,1872.0,208.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,Crécy-la-Chapelle,4779,77,1.2857142857142858,267.42857142857144,3.739316239316239,14.64741577735928,0.0,2552.8846153846152,1,Modéré,0
77143,4,0,0,4.0,32.75,0.0,0.0,2,0,0,2005.0,2006.0,0.0,0.0,Crégy-lès-Meaux,43.0,9492.0,220.74418604651163,3.0,33.0,0.0,29.0,7.0,12.0,31.0,0.0,0.6744186046511628,0.0,0.0,0.0,0.0,Crégy-lès-Meaux,5354,77,10.75,2373.0,0.4214075010535187,7.4710496824803885,0.0,564.0539401601347,0,Faible,0
77144,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Crèvec?ur-en-Brie,1.0,277.0,277.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Crèvecoeur-en-Brie,445,77,1.0,277.0,0.0,0.0,0.0,1606.4981949458481,0,Très faible,0
77146,9,0,0,3.4444444444444446,48.0,10.850233333333332,0.5869977777777778,0,1,0,2006.0,2015.0,0.0,0.0,Croissy-Beaubourg,37.0,8241.0,222.72972972972974,2.0,1.0,13.0,4.0,4.0,14.0,23.0,0.35135135135135137,0.10810810810810811,0.0,0.0,0.0,0.0,Croissy-Beaubourg,1990,77,4.111111111111111,915.6666666666666,1.0921004732435384,45.22613065326633,0.0,241.47554908384905,1,Modéré,0
77148,1,0,0,3.0,14.0,0.0,0.0,0,0,0,2005.0,2005.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Crouy-sur-Ourcq,1808,77,0.0,0.0,0.0,5.530973451327434,0.0,0.0,0,Très faible,0
77151,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Dagny,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dagny,281,77,1.0,50.0,0.0,0.0,0.0,5620.0,0,Très faible,0
77152,7,0,0,3.142857142857143,31.714285714285715,16.17155166666667,0.8742383333333333,4,2,2,2007.0,2022.0,0.0,0.0,Dammarie-les-Lys,180.0,33498.0,186.1,9.0,81.0,39.0,63.0,45.0,72.0,108.0,0.21666666666666667,0.35,0.0,0.0,0.0,0.0,Dammarie-les-Lys,22845,77,25.714285714285715,4785.428571428572,0.2089676995641531,3.064127817903261,0.0,681.9810137918682,1,Modéré,0
77153,1,1,0,2.0,61.0,,,0,0,0,2023.0,2023.0,1.0,0.0,Dammartin-en-Goële,39.0,6847.0,175.56410256410257,8.0,10.0,8.0,17.0,8.0,1.0,38.0,0.20512820512820512,0.4358974358974359,0.0,0.0,0.0,0.0,Dammartin-en-Goële,11272,77,39.0,6847.0,0.1460493646852636,0.8871540099361249,0.8871540099361249,1646.2684387322913,0,Très faible,0
77154,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Dammartin-sur-Tigeaux,23.0,3960.0,172.17391304347825,3.0,11.0,0.0,15.0,4.0,2.0,21.0,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,Dammartin-sur-Tigeaux,1249,77,23.0,3960.0,0.0,0.0,0.0,315.4040404040404,0,Très faible,0
77155,0,0,0,0.0,,,,0,0,0,,,0.0,0.0,Dampmart,23.0,6302.0,274.0,0.0,4.0,0.0,5.0,1.0,1.0,22.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,Dampmart,3586,77,23.0,6302.0,0.0,0.0,0.0,569.0257061250397,0,Très faible,0
77156,1,0,0,3.0,66.0,0.0,0.0,0,0,0,2012.0,2012.0,0.0,0.0,Darvault,3.0,1939.0,646.3333333333334,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Darvault,907,77,3.0,1939.0,0.5157297576070139,11.025358324145534,0.0,467.7668901495616,0,Très faible,0
77158,1,0,0,3.0,56.0,0.0,0.0,0,0,0,2009.0,2009.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Diant,197,77,0.0,0.0,0.0,50.76142131979695,0.0,0.0,0,Très faible,0
